Year,Année,ISO,Jurisdiction,Juridiction,Species group,"Groupe d'espèces",Tenure (En),Tenure (Fr),Area (hectares),Data Qualifier,Superficie (en hectare),Qualificatifs de données
2006,2006,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Miscellaneous hardwoods,Feuillus divers,Provincial land,Terres provinciales,0,a,0,a
2006,2006,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Miscellaneous hardwoods,Feuillus divers,Private land,Terres privées,0,a,0,a
2006,2006,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unspecified,Indéterminée,Provincial land,Terres provinciales,0,a,0,a
2006,2006,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unspecified,Indéterminée,Private land,Terres privées,4,a,4,a
2006,2006,PE,Prince Edward Island,Île-du-Prince-Édouard,Pine,Pin,Provincial land,Terres provinciales,16,a,16,a
2006,2006,PE,Prince Edward Island,Île-du-Prince-Édouard,Pine,Pin,Private land,Terres privées,56,e,56,e
2006,2006,PE,Prince Edward Island,Île-du-Prince-Édouard,Spruce,Épinette,Provincial land,Terres provinciales,21,a,21,a
2006,2006,PE,Prince Edward Island,Île-du-Prince-Édouard,Spruce,Épinette,Private land,Terres privées,469,e,469,e
2006,2006,PE,Prince Edward Island,Île-du-Prince-Édouard,Fir,Sapin,Provincial land,Terres provinciales,2,a,2,a
2006,2006,PE,Prince Edward Island,Île-du-Prince-Édouard,Fir,Sapin,Private land,Terres privées,3,e,3,e
2006,2006,PE,Prince Edward Island,Île-du-Prince-Édouard,Douglas-fir,Douglas taxifolié,Provincial land,Terres provinciales,0,a,0,a
2006,2006,PE,Prince Edward Island,Île-du-Prince-Édouard,Douglas-fir,Douglas taxifolié,Private land,Terres privées,0,e,0,e
2006,2006,PE,Prince Edward Island,Île-du-Prince-Édouard,Miscellaneous softwoods,Résineux divers,Provincial land,Terres provinciales,5,a,5,a
2006,2006,PE,Prince Edward Island,Île-du-Prince-Édouard,Miscellaneous softwoods,Résineux divers,Private land,Terres privées,60,e,60,e
2006,2006,PE,Prince Edward Island,Île-du-Prince-Édouard,Miscellaneous hardwoods,Feuillus divers,Provincial land,Terres provinciales,40,a,40,a
2006,2006,PE,Prince Edward Island,Île-du-Prince-Édouard,Miscellaneous hardwoods,Feuillus divers,Private land,Terres privées,24,e,24,e
2006,2006,PE,Prince Edward Island,Île-du-Prince-Édouard,Unspecified,Indéterminée,Provincial land,Terres provinciales,0,a,0,a
2006,2006,PE,Prince Edward Island,Île-du-Prince-Édouard,Unspecified,Indéterminée,Private land,Terres privées,0,e,0,e
2006,2006,NS,Nova Scotia,Nouvelle-Écosse,Pine,Pin,Provincial land,Terres provinciales,1,a,1,a
2006,2006,NS,Nova Scotia,Nouvelle-Écosse,Pine,Pin,Private land,Terres privées,173,a,173,a
2006,2006,NS,Nova Scotia,Nouvelle-Écosse,Spruce,Épinette,Provincial land,Terres provinciales,2676,a,2676,a
2006,2006,NS,Nova Scotia,Nouvelle-Écosse,Spruce,Épinette,Private land,Terres privées,8637,a,8637,a
2006,2006,NS,Nova Scotia,Nouvelle-Écosse,Fir,Sapin,Provincial land,Terres provinciales,0,a,0,a
2006,2006,NS,Nova Scotia,Nouvelle-Écosse,Fir,Sapin,Private land,Terres privées,0,a,0,a
2006,2006,NS,Nova Scotia,Nouvelle-Écosse,Douglas-fir,Douglas taxifolié,Provincial land,Terres provinciales,,n,,n
2006,2006,NS,Nova Scotia,Nouvelle-Écosse,Douglas-fir,Douglas taxifolié,Private land,Terres privées,,n,,n
2006,2006,NS,Nova Scotia,Nouvelle-Écosse,Miscellaneous softwoods,Résineux divers,Provincial land,Terres provinciales,0,a,0,a
2006,2006,NS,Nova Scotia,Nouvelle-Écosse,Miscellaneous softwoods,Résineux divers,Private land,Terres privées,0,a,0,a
2006,2006,NS,Nova Scotia,Nouvelle-Écosse,Miscellaneous hardwoods,Feuillus divers,Provincial land,Terres provinciales,0,a,0,a
2006,2006,NS,Nova Scotia,Nouvelle-Écosse,Miscellaneous hardwoods,Feuillus divers,Private land,Terres privées,0,a,0,a
2006,2006,NS,Nova Scotia,Nouvelle-Écosse,Unspecified,Indéterminée,Provincial land,Terres provinciales,0,a,0,a
2006,2006,NS,Nova Scotia,Nouvelle-Écosse,Unspecified,Indéterminée,Private land,Terres privées,0,a,0,a
2006,2006,NB,New Brunswick,Nouveau-Brunswick,Pine,Pin,Provincial land,Terres provinciales,2732,a,2732,a
2006,2006,NB,New Brunswick,Nouveau-Brunswick,Pine,Pin,Private land,Terres privées,300,e,300,e
2006,2006,NB,New Brunswick,Nouveau-Brunswick,Spruce,Épinette,Provincial land,Terres provinciales,11012,a,11012,a
2006,2006,NB,New Brunswick,Nouveau-Brunswick,Spruce,Épinette,Private land,Terres privées,5000,e,5000,e
2006,2006,NB,New Brunswick,Nouveau-Brunswick,Fir,Sapin,Provincial land,Terres provinciales,0,a,0,a
2006,2006,NB,New Brunswick,Nouveau-Brunswick,Fir,Sapin,Private land,Terres privées,0,e,0,e
2006,2006,NB,New Brunswick,Nouveau-Brunswick,Douglas-fir,Douglas taxifolié,Provincial land,Terres provinciales,0,a,0,a
2006,2006,NB,New Brunswick,Nouveau-Brunswick,Douglas-fir,Douglas taxifolié,Private land,Terres privées,0,e,0,e
2006,2006,NB,New Brunswick,Nouveau-Brunswick,Miscellaneous softwoods,Résineux divers,Provincial land,Terres provinciales,9,a,9,a
2006,2006,NB,New Brunswick,Nouveau-Brunswick,Miscellaneous softwoods,Résineux divers,Private land,Terres privées,3552,e,3552,e
2006,2006,NB,New Brunswick,Nouveau-Brunswick,Miscellaneous hardwoods,Feuillus divers,Provincial land,Terres provinciales,0,a,0,a
2006,2006,NB,New Brunswick,Nouveau-Brunswick,Miscellaneous hardwoods,Feuillus divers,Private land,Terres privées,0,e,0,e
2006,2006,NB,New Brunswick,Nouveau-Brunswick,Unspecified,Indéterminée,Provincial land,Terres provinciales,0,a,0,a
2006,2006,NB,New Brunswick,Nouveau-Brunswick,Unspecified,Indéterminée,Private land,Terres privées,0,e,0,e
2006,2006,QC,Quebec,Québec,Pine,Pin,Provincial land,Terres provinciales,18513,r,18513,r
2006,2006,QC,Quebec,Québec,Pine,Pin,Private land,Terres privées,2200,a,2200,a
2006,2006,QC,Quebec,Québec,Spruce,Épinette,Provincial land,Terres provinciales,53994,r,53994,r
2006,2006,QC,Quebec,Québec,Spruce,Épinette,Private land,Terres privées,6696,a,6696,a
2006,2006,QC,Quebec,Québec,Fir,Sapin,Provincial land,Terres provinciales,512,r,512,r
2006,2006,QC,Quebec,Québec,Fir,Sapin,Private land,Terres privées,,n,,n
2006,2006,QC,Quebec,Québec,Douglas-fir,Douglas taxifolié,Provincial land,Terres provinciales,0,a,0,a
2006,2006,QC,Quebec,Québec,Douglas-fir,Douglas taxifolié,Private land,Terres privées,,n,,n
2006,2006,QC,Quebec,Québec,Miscellaneous softwoods,Résineux divers,Provincial land,Terres provinciales,380,r,380,r
2006,2006,QC,Quebec,Québec,Miscellaneous softwoods,Résineux divers,Private land,Terres privées,87,a,87,a
2006,2006,QC,Quebec,Québec,Miscellaneous hardwoods,Feuillus divers,Provincial land,Terres provinciales,795,r,795,r
2006,2006,QC,Quebec,Québec,Miscellaneous hardwoods,Feuillus divers,Private land,Terres privées,210,a,210,a
2006,2006,QC,Quebec,Québec,Unspecified,Indéterminée,Provincial land,Terres provinciales,0,a,0,a
2006,2006,QC,Quebec,Québec,Unspecified,Indéterminée,Private land,Terres privées,0,a,0,a
2006,2006,ON,Ontario,Ontario,Pine,Pin,Provincial land,Terres provinciales,30978,a,30978,a
2006,2006,ON,Ontario,Ontario,Pine,Pin,Private land,Terres privées,,u,,u
2006,2006,ON,Ontario,Ontario,Spruce,Épinette,Provincial land,Terres provinciales,51148,a,51148,a
2006,2006,ON,Ontario,Ontario,Spruce,Épinette,Private land,Terres privées,,u,,u
2006,2006,ON,Ontario,Ontario,Fir,Sapin,Provincial land,Terres provinciales,0,a,0,a
2006,2006,ON,Ontario,Ontario,Fir,Sapin,Private land,Terres privées,,u,,u
2006,2006,ON,Ontario,Ontario,Douglas-fir,Douglas taxifolié,Provincial land,Terres provinciales,0,a,0,a
2006,2006,ON,Ontario,Ontario,Douglas-fir,Douglas taxifolié,Private land,Terres privées,,u,,u
2006,2006,ON,Ontario,Ontario,Miscellaneous softwoods,Résineux divers,Provincial land,Terres provinciales,2,a,2,a
2006,2006,ON,Ontario,Ontario,Miscellaneous softwoods,Résineux divers,Private land,Terres privées,,u,,u
2006,2006,ON,Ontario,Ontario,Miscellaneous hardwoods,Feuillus divers,Provincial land,Terres provinciales,55,a,55,a
2006,2006,ON,Ontario,Ontario,Miscellaneous hardwoods,Feuillus divers,Private land,Terres privées,,u,,u
2006,2006,ON,Ontario,Ontario,Unspecified,Indéterminée,Provincial land,Terres provinciales,356,a,356,a
2006,2006,ON,Ontario,Ontario,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
2006,2006,MB,Manitoba,Manitoba,Pine,Pin,Provincial land,Terres provinciales,1604,a,1604,a
2006,2006,MB,Manitoba,Manitoba,Pine,Pin,Private land,Terres privées,0,a,0,a
2006,2006,MB,Manitoba,Manitoba,Spruce,Épinette,Provincial land,Terres provinciales,6813,a,6813,a
2006,2006,MB,Manitoba,Manitoba,Spruce,Épinette,Private land,Terres privées,0,a,0,a
2006,2006,MB,Manitoba,Manitoba,Fir,Sapin,Provincial land,Terres provinciales,0,a,0,a
2006,2006,MB,Manitoba,Manitoba,Fir,Sapin,Private land,Terres privées,0,a,0,a
2006,2006,MB,Manitoba,Manitoba,Douglas-fir,Douglas taxifolié,Provincial land,Terres provinciales,0,a,0,a
2006,2006,MB,Manitoba,Manitoba,Douglas-fir,Douglas taxifolié,Private land,Terres privées,0,a,0,a
2006,2006,MB,Manitoba,Manitoba,Miscellaneous softwoods,Résineux divers,Provincial land,Terres provinciales,0,a,0,a
2006,2006,MB,Manitoba,Manitoba,Miscellaneous softwoods,Résineux divers,Private land,Terres privées,0,a,0,a
2006,2006,MB,Manitoba,Manitoba,Miscellaneous hardwoods,Feuillus divers,Provincial land,Terres provinciales,0,a,0,a
2006,2006,MB,Manitoba,Manitoba,Miscellaneous hardwoods,Feuillus divers,Private land,Terres privées,0,a,0,a
2006,2006,MB,Manitoba,Manitoba,Unspecified,Indéterminée,Provincial land,Terres provinciales,0,a,0,a
2006,2006,MB,Manitoba,Manitoba,Unspecified,Indéterminée,Private land,Terres privées,0,a,0,a
2006,2006,SK,Saskatchewan,Saskatchewan,Miscellaneous hardwoods,Feuillus divers,Provincial land,Terres provinciales,0,a,0,a
2006,2006,SK,Saskatchewan,Saskatchewan,Miscellaneous hardwoods,Feuillus divers,Private land,Terres privées,0,a,0,a
2006,2006,SK,Saskatchewan,Saskatchewan,Unspecified,Indéterminée,Provincial land,Terres provinciales,0,a,0,a
2006,2006,SK,Saskatchewan,Saskatchewan,Unspecified,Indéterminée,Private land,Terres privées,0,a,0,a
2006,2006,SK,Saskatchewan,Saskatchewan,Pine,Pin,Provincial land,Terres provinciales,826,a,826,a
2006,2006,SK,Saskatchewan,Saskatchewan,Pine,Pin,Private land,Terres privées,0,a,0,a
2006,2006,SK,Saskatchewan,Saskatchewan,Spruce,Épinette,Provincial land,Terres provinciales,18094,a,18094,a
2006,2006,SK,Saskatchewan,Saskatchewan,Spruce,Épinette,Private land,Terres privées,0,a,0,a
2006,2006,SK,Saskatchewan,Saskatchewan,Fir,Sapin,Provincial land,Terres provinciales,0,a,0,a
2006,2006,SK,Saskatchewan,Saskatchewan,Fir,Sapin,Private land,Terres privées,0,a,0,a
2006,2006,SK,Saskatchewan,Saskatchewan,Douglas-fir,Douglas taxifolié,Provincial land,Terres provinciales,0,a,0,a
2006,2006,SK,Saskatchewan,Saskatchewan,Douglas-fir,Douglas taxifolié,Private land,Terres privées,0,a,0,a
2006,2006,SK,Saskatchewan,Saskatchewan,Miscellaneous softwoods,Résineux divers,Provincial land,Terres provinciales,0,a,0,a
2006,2006,SK,Saskatchewan,Saskatchewan,Miscellaneous softwoods,Résineux divers,Private land,Terres privées,0,a,0,a
2006,2006,AB,Alberta,Alberta,Pine,Pin,Provincial land,Terres provinciales,26849,a,26849,a
2006,2006,AB,Alberta,Alberta,Pine,Pin,Private land,Terres privées,,u,,u
2006,2006,AB,Alberta,Alberta,Spruce,Épinette,Provincial land,Terres provinciales,36178,a,36178,a
2006,2006,AB,Alberta,Alberta,Spruce,Épinette,Private land,Terres privées,,u,,u
2006,2006,AB,Alberta,Alberta,Fir,Sapin,Provincial land,Terres provinciales,0,a,0,a
2006,2006,AB,Alberta,Alberta,Fir,Sapin,Private land,Terres privées,,u,,u
2006,2006,AB,Alberta,Alberta,Douglas-fir,Douglas taxifolié,Provincial land,Terres provinciales,5,a,5,a
2006,2006,AB,Alberta,Alberta,Douglas-fir,Douglas taxifolié,Private land,Terres privées,,u,,u
2006,2006,AB,Alberta,Alberta,Miscellaneous softwoods,Résineux divers,Provincial land,Terres provinciales,0,a,0,a
2006,2006,AB,Alberta,Alberta,Miscellaneous softwoods,Résineux divers,Private land,Terres privées,,u,,u
2006,2006,AB,Alberta,Alberta,Miscellaneous hardwoods,Feuillus divers,Provincial land,Terres provinciales,80,a,80,a
2006,2006,AB,Alberta,Alberta,Miscellaneous hardwoods,Feuillus divers,Private land,Terres privées,,u,,u
2006,2006,AB,Alberta,Alberta,Unspecified,Indéterminée,Provincial land,Terres provinciales,0,a,0,a
2006,2006,AB,Alberta,Alberta,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
2006,2006,BC,British Columbia,Colombie-Britannique,Pine,Pin,Provincial land,Terres provinciales,113457,r,113457,r
2006,2006,BC,British Columbia,Colombie-Britannique,Pine,Pin,Private land,Terres privées,4,r,4,r
2006,2006,BC,British Columbia,Colombie-Britannique,Spruce,Épinette,Provincial land,Terres provinciales,38748,r,38748,r
2006,2006,BC,British Columbia,Colombie-Britannique,Spruce,Épinette,Private land,Terres privées,1,r,1,r
2006,2006,BC,British Columbia,Colombie-Britannique,Fir,Sapin,Provincial land,Terres provinciales,1402,r,1402,r
2006,2006,BC,British Columbia,Colombie-Britannique,Fir,Sapin,Private land,Terres privées,0,r,0,r
2006,2006,BC,British Columbia,Colombie-Britannique,Douglas-fir,Douglas taxifolié,Provincial land,Terres provinciales,20119,r,20119,r
2006,2006,BC,British Columbia,Colombie-Britannique,Douglas-fir,Douglas taxifolié,Private land,Terres privées,59,r,59,r
2006,2006,BC,British Columbia,Colombie-Britannique,Miscellaneous softwoods,Résineux divers,Provincial land,Terres provinciales,21065,r,21065,r
2006,2006,BC,British Columbia,Colombie-Britannique,Miscellaneous softwoods,Résineux divers,Private land,Terres privées,115,r,115,r
2006,2006,BC,British Columbia,Colombie-Britannique,Miscellaneous hardwoods,Feuillus divers,Provincial land,Terres provinciales,254,r,254,r
2006,2006,BC,British Columbia,Colombie-Britannique,Miscellaneous hardwoods,Feuillus divers,Private land,Terres privées,23,r,23,r
2006,2006,BC,British Columbia,Colombie-Britannique,Unspecified,Indéterminée,Provincial land,Terres provinciales,0,r,0,r
2006,2006,BC,British Columbia,Colombie-Britannique,Unspecified,Indéterminée,Private land,Terres privées,0,r,0,r
2006,2006,YK,Yukon,Yukon,Pine,Pin,Provincial land,Terres provinciales,0,a,0,a
2006,2006,YK,Yukon,Yukon,Pine,Pin,Private land,Terres privées,0,a,0,a
2006,2006,YK,Yukon,Yukon,Spruce,Épinette,Provincial land,Terres provinciales,54,a,54,a
2006,2006,YK,Yukon,Yukon,Spruce,Épinette,Private land,Terres privées,0,a,0,a
2006,2006,YK,Yukon,Yukon,Fir,Sapin,Provincial land,Terres provinciales,0,a,0,a
2006,2006,YK,Yukon,Yukon,Fir,Sapin,Private land,Terres privées,0,a,0,a
2006,2006,YK,Yukon,Yukon,Douglas-fir,Douglas taxifolié,Provincial land,Terres provinciales,0,a,0,a
2006,2006,YK,Yukon,Yukon,Douglas-fir,Douglas taxifolié,Private land,Terres privées,0,a,0,a
2006,2006,YK,Yukon,Yukon,Miscellaneous softwoods,Résineux divers,Provincial land,Terres provinciales,0,a,0,a
2006,2006,YK,Yukon,Yukon,Miscellaneous softwoods,Résineux divers,Private land,Terres privées,0,a,0,a
2006,2006,YK,Yukon,Yukon,Miscellaneous hardwoods,Feuillus divers,Provincial land,Terres provinciales,0,a,0,a
2006,2006,YK,Yukon,Yukon,Miscellaneous hardwoods,Feuillus divers,Private land,Terres privées,0,a,0,a
2006,2006,YK,Yukon,Yukon,Unspecified,Indéterminée,Provincial land,Terres provinciales,0,a,0,a
2006,2006,YK,Yukon,Yukon,Unspecified,Indéterminée,Private land,Terres privées,0,a,0,a
2006,2006,NT,Northwest Territories,Territoires du Nord-Ouest,Pine,Pin,Provincial land,Terres provinciales,0,e,0,e
2006,2006,NT,Northwest Territories,Territoires du Nord-Ouest,Pine,Pin,Private land,Terres privées,,u,,u
2006,2006,NT,Northwest Territories,Territoires du Nord-Ouest,Spruce,Épinette,Provincial land,Terres provinciales,19,e,19,e
2006,2006,NT,Northwest Territories,Territoires du Nord-Ouest,Spruce,Épinette,Private land,Terres privées,,u,,u
2006,2006,NT,Northwest Territories,Territoires du Nord-Ouest,Fir,Sapin,Provincial land,Terres provinciales,0,e,0,e
2006,2006,NT,Northwest Territories,Territoires du Nord-Ouest,Fir,Sapin,Private land,Terres privées,,u,,u
2006,2006,NT,Northwest Territories,Territoires du Nord-Ouest,Douglas-fir,Douglas taxifolié,Provincial land,Terres provinciales,0,e,0,e
2006,2006,NT,Northwest Territories,Territoires du Nord-Ouest,Douglas-fir,Douglas taxifolié,Private land,Terres privées,,u,,u
2006,2006,NT,Northwest Territories,Territoires du Nord-Ouest,Miscellaneous softwoods,Résineux divers,Provincial land,Terres provinciales,0,e,0,e
2006,2006,NT,Northwest Territories,Territoires du Nord-Ouest,Miscellaneous softwoods,Résineux divers,Private land,Terres privées,,u,,u
2006,2006,NT,Northwest Territories,Territoires du Nord-Ouest,Miscellaneous hardwoods,Feuillus divers,Provincial land,Terres provinciales,0,e,0,e
2006,2006,NT,Northwest Territories,Territoires du Nord-Ouest,Miscellaneous hardwoods,Feuillus divers,Private land,Terres privées,,u,,u
2006,2006,NT,Northwest Territories,Territoires du Nord-Ouest,Unspecified,Indéterminée,Provincial land,Terres provinciales,0,e,0,e
2006,2006,NT,Northwest Territories,Territoires du Nord-Ouest,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
2007,2007,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Pine,Pin,Federal land,Terres fédérales,,u,,u
2007,2007,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Spruce,Épinette,Federal land,Terres fédérales,,u,,u
2007,2007,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Fir,Sapin,Federal land,Terres fédérales,,u,,u
2007,2007,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Douglas-fir,Douglas taxifolié,Federal land,Terres fédérales,,u,,u
2007,2007,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Miscellaneous softwoods,Résineux divers,Federal land,Terres fédérales,,u,,u
2007,2007,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Miscellaneous hardwoods,Feuillus divers,Federal land,Terres fédérales,,u,,u
2007,2007,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2007,2007,PE,Prince Edward Island,Île-du-Prince-Édouard,Pine,Pin,Federal land,Terres fédérales,,u,,u
2007,2007,PE,Prince Edward Island,Île-du-Prince-Édouard,Spruce,Épinette,Federal land,Terres fédérales,,u,,u
2007,2007,PE,Prince Edward Island,Île-du-Prince-Édouard,Fir,Sapin,Federal land,Terres fédérales,,u,,u
2007,2007,PE,Prince Edward Island,Île-du-Prince-Édouard,Douglas-fir,Douglas taxifolié,Federal land,Terres fédérales,,u,,u
2007,2007,PE,Prince Edward Island,Île-du-Prince-Édouard,Miscellaneous softwoods,Résineux divers,Federal land,Terres fédérales,,u,,u
2007,2007,PE,Prince Edward Island,Île-du-Prince-Édouard,Miscellaneous hardwoods,Feuillus divers,Federal land,Terres fédérales,,u,,u
2007,2007,PE,Prince Edward Island,Île-du-Prince-Édouard,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2007,2007,NS,Nova Scotia,Nouvelle-Écosse,Pine,Pin,Federal land,Terres fédérales,1,a,1,a
2007,2007,NS,Nova Scotia,Nouvelle-Écosse,Spruce,Épinette,Federal land,Terres fédérales,2,a,2,a
2007,2007,NS,Nova Scotia,Nouvelle-Écosse,Fir,Sapin,Federal land,Terres fédérales,,u,,u
2007,2007,NS,Nova Scotia,Nouvelle-Écosse,Douglas-fir,Douglas taxifolié,Federal land,Terres fédérales,,u,,u
2007,2007,NS,Nova Scotia,Nouvelle-Écosse,Miscellaneous softwoods,Résineux divers,Federal land,Terres fédérales,1,a,1,a
2007,2007,NS,Nova Scotia,Nouvelle-Écosse,Miscellaneous hardwoods,Feuillus divers,Federal land,Terres fédérales,,u,,u
2007,2007,NS,Nova Scotia,Nouvelle-Écosse,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2007,2007,NB,New Brunswick,Nouveau-Brunswick,Pine,Pin,Federal land,Terres fédérales,1,a,1,a
2007,2007,NB,New Brunswick,Nouveau-Brunswick,Spruce,Épinette,Federal land,Terres fédérales,2,a,2,a
2007,2007,NB,New Brunswick,Nouveau-Brunswick,Fir,Sapin,Federal land,Terres fédérales,,u,,u
2007,2007,NB,New Brunswick,Nouveau-Brunswick,Douglas-fir,Douglas taxifolié,Federal land,Terres fédérales,,u,,u
2007,2007,NB,New Brunswick,Nouveau-Brunswick,Miscellaneous softwoods,Résineux divers,Federal land,Terres fédérales,,u,,u
2007,2007,NB,New Brunswick,Nouveau-Brunswick,Miscellaneous hardwoods,Feuillus divers,Federal land,Terres fédérales,,u,,u
2007,2007,NB,New Brunswick,Nouveau-Brunswick,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2007,2007,QC,Quebec,Québec,Pine,Pin,Federal land,Terres fédérales,,u,,u
2007,2007,QC,Quebec,Québec,Spruce,Épinette,Federal land,Terres fédérales,,u,,u
2007,2007,QC,Quebec,Québec,Fir,Sapin,Federal land,Terres fédérales,,u,,u
2007,2007,QC,Quebec,Québec,Douglas-fir,Douglas taxifolié,Federal land,Terres fédérales,,u,,u
2007,2007,QC,Quebec,Québec,Miscellaneous softwoods,Résineux divers,Federal land,Terres fédérales,,u,,u
2007,2007,QC,Quebec,Québec,Miscellaneous hardwoods,Feuillus divers,Federal land,Terres fédérales,,u,,u
2007,2007,QC,Quebec,Québec,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2007,2007,MB,Manitoba,Manitoba,Pine,Pin,Federal land,Terres fédérales,,u,,u
2007,2007,MB,Manitoba,Manitoba,Spruce,Épinette,Federal land,Terres fédérales,,u,,u
2007,2007,MB,Manitoba,Manitoba,Fir,Sapin,Federal land,Terres fédérales,,u,,u
2007,2007,MB,Manitoba,Manitoba,Douglas-fir,Douglas taxifolié,Federal land,Terres fédérales,,u,,u
2007,2007,MB,Manitoba,Manitoba,Miscellaneous softwoods,Résineux divers,Federal land,Terres fédérales,,u,,u
2007,2007,MB,Manitoba,Manitoba,Miscellaneous hardwoods,Feuillus divers,Federal land,Terres fédérales,,u,,u
2007,2007,MB,Manitoba,Manitoba,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2007,2007,ON,Ontario,Ontario,Pine,Pin,Federal land,Terres fédérales,129,a,129,a
2007,2007,ON,Ontario,Ontario,Spruce,Épinette,Federal land,Terres fédérales,3,a,3,a
2007,2007,ON,Ontario,Ontario,Fir,Sapin,Federal land,Terres fédérales,,u,,u
2007,2007,ON,Ontario,Ontario,Douglas-fir,Douglas taxifolié,Federal land,Terres fédérales,,u,,u
2007,2007,ON,Ontario,Ontario,Miscellaneous softwoods,Résineux divers,Federal land,Terres fédérales,1,a,1,a
2007,2007,ON,Ontario,Ontario,Miscellaneous hardwoods,Feuillus divers,Federal land,Terres fédérales,2,a,2,a
2007,2007,ON,Ontario,Ontario,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2007,2007,SK,Saskatchewan,Saskatchewan,Pine,Pin,Federal land,Terres fédérales,,u,,u
2007,2007,SK,Saskatchewan,Saskatchewan,Spruce,Épinette,Federal land,Terres fédérales,,u,,u
2007,2007,SK,Saskatchewan,Saskatchewan,Fir,Sapin,Federal land,Terres fédérales,,u,,u
2007,2007,SK,Saskatchewan,Saskatchewan,Douglas-fir,Douglas taxifolié,Federal land,Terres fédérales,,u,,u
2007,2007,SK,Saskatchewan,Saskatchewan,Miscellaneous softwoods,Résineux divers,Federal land,Terres fédérales,,u,,u
2007,2007,SK,Saskatchewan,Saskatchewan,Miscellaneous hardwoods,Feuillus divers,Federal land,Terres fédérales,,u,,u
2007,2007,SK,Saskatchewan,Saskatchewan,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2007,2007,AB,Alberta,Alberta,Pine,Pin,Federal land,Terres fédérales,,u,,u
2007,2007,AB,Alberta,Alberta,Spruce,Épinette,Federal land,Terres fédérales,,u,,u
2007,2007,AB,Alberta,Alberta,Fir,Sapin,Federal land,Terres fédérales,,u,,u
2007,2007,AB,Alberta,Alberta,Douglas-fir,Douglas taxifolié,Federal land,Terres fédérales,,u,,u
2007,2007,AB,Alberta,Alberta,Miscellaneous softwoods,Résineux divers,Federal land,Terres fédérales,,u,,u
2007,2007,AB,Alberta,Alberta,Miscellaneous hardwoods,Feuillus divers,Federal land,Terres fédérales,,u,,u
2007,2007,AB,Alberta,Alberta,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2007,2007,BC,British Columbia,Colombie-Britannique,Pine,Pin,Federal land,Terres fédérales,0,r,0,r
2007,2007,BC,British Columbia,Colombie-Britannique,Spruce,Épinette,Federal land,Terres fédérales,0,r,0,r
2007,2007,BC,British Columbia,Colombie-Britannique,Fir,Sapin,Federal land,Terres fédérales,0,r,0,r
2007,2007,BC,British Columbia,Colombie-Britannique,Douglas-fir,Douglas taxifolié,Federal land,Terres fédérales,8,r,8,r
2007,2007,BC,British Columbia,Colombie-Britannique,Miscellaneous softwoods,Résineux divers,Federal land,Terres fédérales,0,r,0,r
2007,2007,BC,British Columbia,Colombie-Britannique,Miscellaneous hardwoods,Feuillus divers,Federal land,Terres fédérales,0,r,0,r
2007,2007,BC,British Columbia,Colombie-Britannique,Unspecified,Indéterminée,Federal land,Terres fédérales,0,r,0,r
2007,2007,YK,Yukon,Yukon,Pine,Pin,Federal land,Terres fédérales,,u,,u
2007,2007,YK,Yukon,Yukon,Spruce,Épinette,Federal land,Terres fédérales,,u,,u
2007,2007,YK,Yukon,Yukon,Fir,Sapin,Federal land,Terres fédérales,,u,,u
2007,2007,YK,Yukon,Yukon,Douglas-fir,Douglas taxifolié,Federal land,Terres fédérales,,u,,u
2007,2007,YK,Yukon,Yukon,Miscellaneous softwoods,Résineux divers,Federal land,Terres fédérales,,u,,u
2007,2007,YK,Yukon,Yukon,Miscellaneous hardwoods,Feuillus divers,Federal land,Terres fédérales,,u,,u
2007,2007,YK,Yukon,Yukon,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2007,2007,NT,Northwest Territories,Territoires du Nord-Ouest,Pine,Pin,Federal land,Terres fédérales,,u,,u
2007,2007,NT,Northwest Territories,Territoires du Nord-Ouest,Spruce,Épinette,Federal land,Terres fédérales,,u,,u
2007,2007,NT,Northwest Territories,Territoires du Nord-Ouest,Fir,Sapin,Federal land,Terres fédérales,,u,,u
