Year,Année,ISO,Jurisdiction,Juridiction,Species group,"Groupe d'espèces",Tenure (En),Tenure (Fr),Number of seedlings,Data qualifier,Nombre de semis,Qualificatifs de données
1987,1987,AB,Alberta,Alberta,Pine,Pin,Provincial land,Terres provinciales,4498888,a,4498888,a
1987,1987,AB,Alberta,Alberta,Spruce,Épinette,Provincial land,Terres provinciales,16964293,a,16964293,a
1987,1987,AB,Alberta,Alberta,Unspecified,Indéterminée,Provincial land,Terres provinciales,0,a,0,a
1987,1987,BC,British Columbia,Colombie-Britannique,Unspecified,Indéterminée,Federal land,Terres fédérales,0,a,0,a
1987,1987,MB,Manitoba,Manitoba,Unspecified,Indéterminée,Federal land,Terres fédérales,0,a,0,a
1987,1987,NB,New Brunswick,Nouveau-Brunswick,Unspecified,Indéterminée,Federal land,Terres fédérales,0,a,0,a
1987,1987,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unspecified,Indéterminée,Federal land,Terres fédérales,0,a,0,a
1987,1987,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unspecified,Indéterminée,Private land,Terres privées,0,a,0,a
1987,1987,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unspecified,Indéterminée,Provincial land,Terres provinciales,0,a,0,a
1987,1987,NS,Nova Scotia,Nouvelle-Écosse,Unspecified,Indéterminée,Federal land,Terres fédérales,0,a,0,a
1987,1987,NT,Northwest Territories,Territoires du Nord-Ouest,Unspecified,Indéterminée,Federal land,Terres fédérales,0,a,0,a
1987,1987,ON,Ontario,Ontario,Unspecified,Indéterminée,Federal land,Terres fédérales,0,a,0,a
1987,1987,PE,Prince Edward Island,Île-du-Prince-Édouard,Unspecified,Indéterminée,Federal land,Terres fédérales,0,a,0,a
1987,1987,QC,Quebec,Québec,Unspecified,Indéterminée,Federal land,Terres fédérales,0,a,0,a
1987,1987,SK,Saskatchewan,Saskatchewan,Unspecified,Indéterminée,Federal land,Terres fédérales,0,a,0,a
1987,1987,YK,Yukon,Yukon,Unspecified,Indéterminée,Federal land,Terres fédérales,0,a,0,a
1988,1988,AB,Alberta,Alberta,Unspecified,Indéterminée,Federal land,Terres fédérales,0,a,0,a
1988,1988,AB,Alberta,Alberta,Douglas-fir,Douglas taxifolié,Provincial land,Terres provinciales,0,a,0,a
1988,1988,AB,Alberta,Alberta,Fir,Sapin,Provincial land,Terres provinciales,0,a,0,a
1988,1988,AB,Alberta,Alberta,Miscellaneous hardwoods,Feuillus divers,Provincial land,Terres provinciales,0,a,0,a
1988,1988,AB,Alberta,Alberta,Miscellaneous softwoods,Résineux divers,Provincial land,Terres provinciales,20680,a,20680,a
1988,1988,AB,Alberta,Alberta,Pine,Pin,Provincial land,Terres provinciales,6178593,a,6178593,a
1988,1988,AB,Alberta,Alberta,Spruce,Épinette,Provincial land,Terres provinciales,20659429,a,20659429,a
1988,1988,AB,Alberta,Alberta,Unspecified,Indéterminée,Provincial land,Terres provinciales,0,a,0,a
1988,1988,BC,British Columbia,Colombie-Britannique,Unspecified,Indéterminée,Federal land,Terres fédérales,0,a,0,a
1988,1988,MB,Manitoba,Manitoba,Unspecified,Indéterminée,Federal land,Terres fédérales,0,a,0,a
1988,1988,NB,New Brunswick,Nouveau-Brunswick,Unspecified,Indéterminée,Federal land,Terres fédérales,0,a,0,a
1988,1988,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unspecified,Indéterminée,Federal land,Terres fédérales,0,a,0,a
1988,1988,NS,Nova Scotia,Nouvelle-Écosse,Unspecified,Indéterminée,Federal land,Terres fédérales,0,a,0,a
1988,1988,NT,Northwest Territories,Territoires du Nord-Ouest,Unspecified,Indéterminée,Federal land,Terres fédérales,0,a,0,a
1988,1988,ON,Ontario,Ontario,Unspecified,Indéterminée,Federal land,Terres fédérales,0,a,0,a
1988,1988,PE,Prince Edward Island,Île-du-Prince-Édouard,Unspecified,Indéterminée,Federal land,Terres fédérales,0,a,0,a
1988,1988,QC,Quebec,Québec,Unspecified,Indéterminée,Federal land,Terres fédérales,0,a,0,a
1988,1988,SK,Saskatchewan,Saskatchewan,Unspecified,Indéterminée,Federal land,Terres fédérales,0,a,0,a
1988,1988,YK,Yukon,Yukon,Unspecified,Indéterminée,Federal land,Terres fédérales,0,a,0,a
1989,1989,AB,Alberta,Alberta,Unspecified,Indéterminée,Federal land,Terres fédérales,0,a,0,a
1989,1989,AB,Alberta,Alberta,Douglas-fir,Douglas taxifolié,Provincial land,Terres provinciales,143000,a,143000,a
1989,1989,AB,Alberta,Alberta,Fir,Sapin,Provincial land,Terres provinciales,0,a,0,a
1989,1989,AB,Alberta,Alberta,Miscellaneous hardwoods,Feuillus divers,Provincial land,Terres provinciales,0,a,0,a
1989,1989,AB,Alberta,Alberta,Miscellaneous softwoods,Résineux divers,Provincial land,Terres provinciales,99042,a,99042,a
1989,1989,AB,Alberta,Alberta,Pine,Pin,Provincial land,Terres provinciales,5734376,a,5734376,a
1989,1989,AB,Alberta,Alberta,Spruce,Épinette,Provincial land,Terres provinciales,22870142,a,22870142,a
1989,1989,AB,Alberta,Alberta,Unspecified,Indéterminée,Provincial land,Terres provinciales,0,a,0,a
1989,1989,BC,British Columbia,Colombie-Britannique,Unspecified,Indéterminée,Federal land,Terres fédérales,0,a,0,a
1989,1989,MB,Manitoba,Manitoba,Unspecified,Indéterminée,Federal land,Terres fédérales,0,a,0,a
1989,1989,NB,New Brunswick,Nouveau-Brunswick,Unspecified,Indéterminée,Federal land,Terres fédérales,0,a,0,a
1989,1989,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unspecified,Indéterminée,Federal land,Terres fédérales,0,a,0,a
1989,1989,NS,Nova Scotia,Nouvelle-Écosse,Unspecified,Indéterminée,Federal land,Terres fédérales,0,a,0,a
1989,1989,NT,Northwest Territories,Territoires du Nord-Ouest,Unspecified,Indéterminée,Federal land,Terres fédérales,0,a,0,a
1989,1989,ON,Ontario,Ontario,Unspecified,Indéterminée,Federal land,Terres fédérales,0,a,0,a
1989,1989,PE,Prince Edward Island,Île-du-Prince-Édouard,Unspecified,Indéterminée,Federal land,Terres fédérales,0,a,0,a
1989,1989,QC,Quebec,Québec,Unspecified,Indéterminée,Federal land,Terres fédérales,0,a,0,a
1989,1989,SK,Saskatchewan,Saskatchewan,Unspecified,Indéterminée,Federal land,Terres fédérales,0,a,0,a
1989,1989,YK,Yukon,Yukon,Unspecified,Indéterminée,Federal land,Terres fédérales,0,a,0,a
1990,1990,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Pine,Pin,Federal land,Terres fédérales,,u,,u
1990,1990,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Spruce,Épinette,Federal land,Terres fédérales,,u,,u
1990,1990,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Fir,Sapin,Federal land,Terres fédérales,,u,,u
1990,1990,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Douglas-fir,Douglas taxifolié,Federal land,Terres fédérales,,u,,u
1990,1990,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Miscellaneous softwoods,Résineux divers,Federal land,Terres fédérales,,u,,u
1990,1990,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Miscellaneous hardwoods,Feuillus divers,Federal land,Terres fédérales,,u,,u
1990,1990,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unspecified,Indéterminée,Federal land,Terres fédérales,0,a,0,a
1990,1990,PE,Prince Edward Island,Île-du-Prince-Édouard,Pine,Pin,Federal land,Terres fédérales,0,a,0,a
1990,1990,PE,Prince Edward Island,Île-du-Prince-Édouard,Spruce,Épinette,Federal land,Terres fédérales,0,a,0,a
1990,1990,PE,Prince Edward Island,Île-du-Prince-Édouard,Fir,Sapin,Federal land,Terres fédérales,0,a,0,a
1990,1990,PE,Prince Edward Island,Île-du-Prince-Édouard,Douglas-fir,Douglas taxifolié,Federal land,Terres fédérales,0,a,0,a
1990,1990,PE,Prince Edward Island,Île-du-Prince-Édouard,Miscellaneous softwoods,Résineux divers,Federal land,Terres fédérales,0,a,0,a
1990,1990,PE,Prince Edward Island,Île-du-Prince-Édouard,Miscellaneous hardwoods,Feuillus divers,Federal land,Terres fédérales,0,a,0,a
1990,1990,PE,Prince Edward Island,Île-du-Prince-Édouard,Unspecified,Indéterminée,Federal land,Terres fédérales,0,a,0,a
1990,1990,NS,Nova Scotia,Nouvelle-Écosse,Pine,Pin,Federal land,Terres fédérales,,u,,u
1990,1990,NS,Nova Scotia,Nouvelle-Écosse,Spruce,Épinette,Federal land,Terres fédérales,,u,,u
1990,1990,NS,Nova Scotia,Nouvelle-Écosse,Fir,Sapin,Federal land,Terres fédérales,,u,,u
1990,1990,NS,Nova Scotia,Nouvelle-Écosse,Douglas-fir,Douglas taxifolié,Federal land,Terres fédérales,,u,,u
1990,1990,NS,Nova Scotia,Nouvelle-Écosse,Miscellaneous softwoods,Résineux divers,Federal land,Terres fédérales,18000,e,18000,e
1990,1990,NS,Nova Scotia,Nouvelle-Écosse,Miscellaneous hardwoods,Feuillus divers,Federal land,Terres fédérales,,u,,u
1990,1990,NS,Nova Scotia,Nouvelle-Écosse,Unspecified,Indéterminée,Federal land,Terres fédérales,0,a,0,a
1990,1990,QC,Quebec,Québec,Pine,Pin,Federal land,Terres fédérales,,u,,u
1990,1990,QC,Quebec,Québec,Spruce,Épinette,Federal land,Terres fédérales,,u,,u
1990,1990,QC,Quebec,Québec,Fir,Sapin,Federal land,Terres fédérales,,u,,u
1990,1990,QC,Quebec,Québec,Douglas-fir,Douglas taxifolié,Federal land,Terres fédérales,,u,,u
1990,1990,QC,Quebec,Québec,Miscellaneous softwoods,Résineux divers,Federal land,Terres fédérales,1851595,a,1851595,a
1990,1990,QC,Quebec,Québec,Miscellaneous hardwoods,Feuillus divers,Federal land,Terres fédérales,,u,,u
1990,1990,QC,Quebec,Québec,Unspecified,Indéterminée,Federal land,Terres fédérales,0,a,0,a
1990,1990,NB,New Brunswick,Nouveau-Brunswick,Pine,Pin,Federal land,Terres fédérales,1500,e,1500,e
1990,1990,NB,New Brunswick,Nouveau-Brunswick,Spruce,Épinette,Federal land,Terres fédérales,,u,,u
1990,1990,NB,New Brunswick,Nouveau-Brunswick,Fir,Sapin,Federal land,Terres fédérales,,u,,u
1990,1990,NB,New Brunswick,Nouveau-Brunswick,Douglas-fir,Douglas taxifolié,Federal land,Terres fédérales,,u,,u
1990,1990,NB,New Brunswick,Nouveau-Brunswick,Miscellaneous softwoods,Résineux divers,Federal land,Terres fédérales,106000,a,106000,a
1990,1990,NB,New Brunswick,Nouveau-Brunswick,Miscellaneous hardwoods,Feuillus divers,Federal land,Terres fédérales,,u,,u
1990,1990,NB,New Brunswick,Nouveau-Brunswick,Unspecified,Indéterminée,Federal land,Terres fédérales,0,a,0,a
1990,1990,ON,Ontario,Ontario,Pine,Pin,Federal land,Terres fédérales,,u,,u
1990,1990,ON,Ontario,Ontario,Spruce,Épinette,Federal land,Terres fédérales,,u,,u
1990,1990,ON,Ontario,Ontario,Fir,Sapin,Federal land,Terres fédérales,,u,,u
1990,1990,ON,Ontario,Ontario,Douglas-fir,Douglas taxifolié,Federal land,Terres fédérales,,u,,u
1990,1990,ON,Ontario,Ontario,Miscellaneous softwoods,Résineux divers,Federal land,Terres fédérales,1044000,a,1044000,a
1990,1990,ON,Ontario,Ontario,Miscellaneous hardwoods,Feuillus divers,Federal land,Terres fédérales,,u,,u
1990,1990,ON,Ontario,Ontario,Unspecified,Indéterminée,Federal land,Terres fédérales,0,a,0,a
1990,1990,MB,Manitoba,Manitoba,Pine,Pin,Federal land,Terres fédérales,,u,,u
1990,1990,MB,Manitoba,Manitoba,Spruce,Épinette,Federal land,Terres fédérales,,u,,u
1990,1990,MB,Manitoba,Manitoba,Fir,Sapin,Federal land,Terres fédérales,,u,,u
1990,1990,MB,Manitoba,Manitoba,Douglas-fir,Douglas taxifolié,Federal land,Terres fédérales,,u,,u
1990,1990,MB,Manitoba,Manitoba,Miscellaneous softwoods,Résineux divers,Federal land,Terres fédérales,,u,,u
1990,1990,MB,Manitoba,Manitoba,Miscellaneous hardwoods,Feuillus divers,Federal land,Terres fédérales,,u,,u
1990,1990,MB,Manitoba,Manitoba,Unspecified,Indéterminée,Federal land,Terres fédérales,0,a,0,a
1990,1990,SK,Saskatchewan,Saskatchewan,Pine,Pin,Federal land,Terres fédérales,,u,,u
1990,1990,SK,Saskatchewan,Saskatchewan,Spruce,Épinette,Federal land,Terres fédérales,,u,,u
1990,1990,SK,Saskatchewan,Saskatchewan,Fir,Sapin,Federal land,Terres fédérales,,u,,u
1990,1990,SK,Saskatchewan,Saskatchewan,Douglas-fir,Douglas taxifolié,Federal land,Terres fédérales,,u,,u
1990,1990,SK,Saskatchewan,Saskatchewan,Miscellaneous softwoods,Résineux divers,Federal land,Terres fédérales,61900,a,61900,a
1990,1990,SK,Saskatchewan,Saskatchewan,Miscellaneous hardwoods,Feuillus divers,Federal land,Terres fédérales,,u,,u
1990,1990,SK,Saskatchewan,Saskatchewan,Unspecified,Indéterminée,Federal land,Terres fédérales,0,a,0,a
1990,1990,AB,Alberta,Alberta,Pine,Pin,Federal land,Terres fédérales,,u,,u
1990,1990,AB,Alberta,Alberta,Spruce,Épinette,Federal land,Terres fédérales,,u,,u
1990,1990,AB,Alberta,Alberta,Fir,Sapin,Federal land,Terres fédérales,,u,,u
1990,1990,AB,Alberta,Alberta,Douglas-fir,Douglas taxifolié,Federal land,Terres fédérales,,u,,u
1990,1990,AB,Alberta,Alberta,Miscellaneous softwoods,Résineux divers,Federal land,Terres fédérales,,u,,u
1990,1990,AB,Alberta,Alberta,Miscellaneous hardwoods,Feuillus divers,Federal land,Terres fédérales,,u,,u
1990,1990,AB,Alberta,Alberta,Unspecified,Indéterminée,Federal land,Terres fédérales,0,a,0,a
1990,1990,BC,British Columbia,Colombie-Britannique,Pine,Pin,Federal land,Terres fédérales,999999,r,999999,r
1990,1990,BC,British Columbia,Colombie-Britannique,Spruce,Épinette,Federal land,Terres fédérales,999999,r,999999,r
1990,1990,BC,British Columbia,Colombie-Britannique,Fir,Sapin,Federal land,Terres fédérales,0,r,0,r
1990,1990,BC,British Columbia,Colombie-Britannique,Douglas-fir,Douglas taxifolié,Federal land,Terres fédérales,0,r,0,r
1990,1990,BC,British Columbia,Colombie-Britannique,Miscellaneous softwoods,Résineux divers,Federal land,Terres fédérales,0,r,0,r
1990,1990,BC,British Columbia,Colombie-Britannique,Miscellaneous hardwoods,Feuillus divers,Federal land,Terres fédérales,0,r,0,r
1990,1990,BC,British Columbia,Colombie-Britannique,Unspecified,Indéterminée,Federal land,Terres fédérales,0,r,0,r
1990,1990,NT,Northwest Territories,Territoires du Nord-Ouest,Pine,Pin,Federal land,Terres fédérales,,n,,n
1990,1990,NT,Northwest Territories,Territoires du Nord-Ouest,Spruce,Épinette,Federal land,Terres fédérales,,n,,n
1990,1990,NT,Northwest Territories,Territoires du Nord-Ouest,Fir,Sapin,Federal land,Terres fédérales,,n,,n
1990,1990,NT,Northwest Territories,Territoires du Nord-Ouest,Douglas-fir,Douglas taxifolié,Federal land,Terres fédérales,,n,,n
1990,1990,NT,Northwest Territories,Territoires du Nord-Ouest,Miscellaneous softwoods,Résineux divers,Federal land,Terres fédérales,,n,,n
1990,1990,NT,Northwest Territories,Territoires du Nord-Ouest,Miscellaneous hardwoods,Feuillus divers,Federal land,Terres fédérales,,n,,n
1990,1990,NT,Northwest Territories,Territoires du Nord-Ouest,Unspecified,Indéterminée,Federal land,Terres fédérales,,n,,n
1990,1990,YK,Yukon,Yukon,Pine,Pin,Federal land,Terres fédérales,,n,,n
1990,1990,YK,Yukon,Yukon,Spruce,Épinette,Federal land,Terres fédérales,,n,,n
1990,1990,YK,Yukon,Yukon,Fir,Sapin,Federal land,Terres fédérales,,n,,n
1990,1990,YK,Yukon,Yukon,Douglas-fir,Douglas taxifolié,Federal land,Terres fédérales,,n,,n
1990,1990,YK,Yukon,Yukon,Miscellaneous softwoods,Résineux divers,Federal land,Terres fédérales,,n,,n
1990,1990,YK,Yukon,Yukon,Miscellaneous hardwoods,Feuillus divers,Federal land,Terres fédérales,,n,,n
1990,1990,YK,Yukon,Yukon,Unspecified,Indéterminée,Federal land,Terres fédérales,,n,,n
1990,1990,NU,Nunavut,Nunavut,Pine,Pin,Federal land,Terres fédérales,,u,,u
1990,1990,NU,Nunavut,Nunavut,Spruce,Épinette,Federal land,Terres fédérales,,u,,u
1990,1990,NU,Nunavut,Nunavut,Fir,Sapin,Federal land,Terres fédérales,,u,,u
1990,1990,NU,Nunavut,Nunavut,Douglas-fir,Douglas taxifolié,Federal land,Terres fédérales,,u,,u
1990,1990,NU,Nunavut,Nunavut,Miscellaneous softwoods,Résineux divers,Federal land,Terres fédérales,,u,,u
1990,1990,NU,Nunavut,Nunavut,Miscellaneous hardwoods,Feuillus divers,Federal land,Terres fédérales,,u,,u
1990,1990,NU,Nunavut,Nunavut,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
1990,1990,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Pine,Pin,Provincial land,Terres provinciales,582500,a,582500,a
1990,1990,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Pine,Pin,Private land,Terres privées,0,a,0,a
1990,1990,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Spruce,Épinette,Provincial land,Terres provinciales,6865000,a,6865000,a
1990,1990,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Spruce,Épinette,Private land,Terres privées,1285000,a,1285000,a
1990,1990,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Fir,Sapin,Provincial land,Terres provinciales,0,a,0,a
1990,1990,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Fir,Sapin,Private land,Terres privées,0,a,0,a
1990,1990,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Douglas-fir,Douglas taxifolié,Provincial land,Terres provinciales,0,a,0,a
1990,1990,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Douglas-fir,Douglas taxifolié,Private land,Terres privées,0,a,0,a
1990,1990,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Miscellaneous softwoods,Résineux divers,Provincial land,Terres provinciales,137500,a,137500,a
1990,1990,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Miscellaneous softwoods,Résineux divers,Private land,Terres privées,0,a,0,a
1990,1990,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Miscellaneous hardwoods,Feuillus divers,Provincial land,Terres provinciales,0,a,0,a
1990,1990,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Miscellaneous hardwoods,Feuillus divers,Private land,Terres privées,0,a,0,a
1990,1990,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unspecified,Indéterminée,Provincial land,Terres provinciales,0,a,0,a
1990,1990,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unspecified,Indéterminée,Private land,Terres privées,0,a,0,a
1990,1990,PE,Prince Edward Island,Île-du-Prince-Édouard,Pine,Pin,Provincial land,Terres provinciales,52000,a,52000,a
1990,1990,PE,Prince Edward Island,Île-du-Prince-Édouard,Pine,Pin,Private land,Terres privées,580000,a,580000,a
1990,1990,PE,Prince Edward Island,Île-du-Prince-Édouard,Spruce,Épinette,Provincial land,Terres provinciales,98000,a,98000,a
1990,1990,PE,Prince Edward Island,Île-du-Prince-Édouard,Spruce,Épinette,Private land,Terres privées,973000,a,973000,a
1990,1990,PE,Prince Edward Island,Île-du-Prince-Édouard,Fir,Sapin,Provincial land,Terres provinciales,8000,a,8000,a
1990,1990,PE,Prince Edward Island,Île-du-Prince-Édouard,Fir,Sapin,Private land,Terres privées,124000,a,124000,a
1990,1990,PE,Prince Edward Island,Île-du-Prince-Édouard,Douglas-fir,Douglas taxifolié,Provincial land,Terres provinciales,0,a,0,a
1990,1990,PE,Prince Edward Island,Île-du-Prince-Édouard,Douglas-fir,Douglas taxifolié,Private land,Terres privées,0,a,0,a
1990,1990,PE,Prince Edward Island,Île-du-Prince-Édouard,Miscellaneous softwoods,Résineux divers,Provincial land,Terres provinciales,72000,a,72000,a
1990,1990,PE,Prince Edward Island,Île-du-Prince-Édouard,Miscellaneous softwoods,Résineux divers,Private land,Terres privées,358000,a,358000,a
1990,1990,PE,Prince Edward Island,Île-du-Prince-Édouard,Miscellaneous hardwoods,Feuillus divers,Provincial land,Terres provinciales,1000,a,1000,a
1990,1990,PE,Prince Edward Island,Île-du-Prince-Édouard,Miscellaneous hardwoods,Feuillus divers,Private land,Terres privées,0,a,0,a
1990,1990,PE,Prince Edward Island,Île-du-Prince-Édouard,Unspecified,Indéterminée,Provincial land,Terres provinciales,0,a,0,a
1990,1990,PE,Prince Edward Island,Île-du-Prince-Édouard,Unspecified,Indéterminée,Private land,Terres privées,0,a,0,a
1990,1990,NS,Nova Scotia,Nouvelle-Écosse,Pine,Pin,Provincial land,Terres provinciales,4000,a,4000,a
1990,1990,NS,Nova Scotia,Nouvelle-Écosse,Pine,Pin,Private land,Terres privées,1412600,a,1412600,a
1990,1990,NS,Nova Scotia,Nouvelle-Écosse,Spruce,Épinette,Provincial land,Terres provinciales,7174500,a,7174500,a
1990,1990,NS,Nova Scotia,Nouvelle-Écosse,Spruce,Épinette,Private land,Terres privées,17644300,a,17644300,a
1990,1990,NS,Nova Scotia,Nouvelle-Écosse,Fir,Sapin,Provincial land,Terres provinciales,0,a,0,a
1990,1990,NS,Nova Scotia,Nouvelle-Écosse,Fir,Sapin,Private land,Terres privées,238200,a,238200,a
1990,1990,NS,Nova Scotia,Nouvelle-Écosse,Douglas-fir,Douglas taxifolié,Provincial land,Terres provinciales,,n,,n
1990,1990,NS,Nova Scotia,Nouvelle-Écosse,Douglas-fir,Douglas taxifolié,Private land,Terres privées,,n,,n
1990,1990,NS,Nova Scotia,Nouvelle-Écosse,Miscellaneous softwoods,Résineux divers,Provincial land,Terres provinciales,0,a,0,a
1990,1990,NS,Nova Scotia,Nouvelle-Écosse,Miscellaneous softwoods,Résineux divers,Private land,Terres privées,256400,a,256400,a
